12
4314
0.006543904463527039,9.457328520080935e-06,0.046465054558476326,2.2018677292832806e-17,0.00015212649671515708,0.03185549255981062,0.1701449861475684,1.5427222952970334e-06,0.10300988613492096,0.641816594796622,5.332718745064578e-07,4.2151966207307356e-07
0.0008213347860797179,0.0032632224732251198,0.12687539378946439,0.0008994173219463496,0.00376227234464652,0.09828274886085071,0.06539742387335132,0.0006336534634456363,0.029167001885463843,0.5449616218593423,0.12381560281085821,0.002120306531324069
1.4719010814618446e-06,4.318241030403397e-06,0.00011998861154297905,0.0005312046758689746,4.050095124772527e-07,0.00022708390749961928,0.11659666202403873,4.577280890337038e-07,0.5350494463108217,2.00607880777913e-06,0.248645939712626,0.09882101579907766
0.08590212314028274,0.00018593156790416214,0.03189196467292046,1.2554566236392064e-13,0.787711339436654,0.012031050127454623,0.08080928250588242,2.885958966516584e-13,0.00037356534611403833,0.0003348607077945002,0.00016135767045143368,0.0005985248241279735
0.0057143638755384075,0.5836242324794174,8.780159187062796e-11,0.04757024380058402,1.4934920408010624e-08,0.23074961808429592,3.0465499463604236e-07,0.011680841605053562,0.1066913879687305,8.213101682557512e-05,0.00022903495546171035,0.013657826536380237
8.679763897169638e-10,1.4576777447200768e-11,0.9806934487829911,1.3823011974641124e-18,0.014441520899886933,0.0020990961870836107,0.0006817772577399125,3.0041821105907517e-09,1.020405866780677e-06,0.002080817497234874,2.3149519253758284e-06,1.3053768455460168e-10
3.504851817808575e-06,1.6488328354009652e-08,1.771110608209835e-07,1.7041512962143737e-08,2.5417906311291257e-07,0.00039796016029207415,0.04932196990009942,0.2934367698371254,1.5436051570425084e-05,0.023579593936142982,0.6332440123042035,2.881387819613562e-07
4.837767208921662e-08,0.4957816444506312,0.0018720539434886664,0.007111011187148836,0.42549625798068713,8.393709344157516e-05,0.00022603634001993676,6.857334186393064e-08,0.06401223804039405,0.005391027331340683,5.459586716239026e-06,2.02170951149528e-05
2.2104252799131594e-08,3.467239550403849e-07,1.0825081406882411e-07,4.0169770985963875e-15,0.09143401539283852,0.025133315686987203,1.1798144172375459e-05,8.332523700820748e-08,0.3413896198729226,0.008444751079775154,2.430862208479349e-06,0.5335835085568321
0.008022793894163655,0.0002998483344150013,1.2449519717204877e-08,1.3589241040559814e-05,1.6299846950274522e-08,0.3652147489526762,3.7745901413678583e-06,0.5766917780719962,7.773788971768938e-05,0.049659619547236925,1.469717083842727e-05,1.3835584058802993e-06
0.1991851407793862,8.765023407617544e-06,2.2822447034645781e-07,9.631830215992604e-19,9.756237670696526e-09,0.0003352893011898825,0.7535721494186186,3.70529567385666e-11,0.04657655069959783,0.00022275655604871088,9.855539045469e-05,5.548135393610897e-07
0.08447493128525115,0.00018106594598404858,2.3099683522405856e-07,5.223256198286731e-13,2.216819116736642e-10,0.7811204474231883,7.795590067535809e-05,1.700842454595437e-10,0.00044738113421274834,0.13085924362920406,0.002838032779788992,7.105125761221574e-07
